status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
530292533681663_1060635500647361,"#NKCF_5390

Em chỉ muốn nói là sau một học kỳ, em thương ESC quá thể :'( Mong rằng câu lạc bộ sẽ luôn phát triển và mãi vững bền với bao sóng gió cuộc đời :3

Hôm giới thiệu, em cứ lo trình mình không đủ cho ESC vì thấy các anh chị ghê gớm quá nhưng vào rồi mới nhận ra được rằng, dù là người đứng đầu hay member bình thường, thì bạn vẫn luôn phải học hỏi ở nhau kiến thức và kinh nghiệm :3

Chỉ 1 học kỳ thôi mà em đã có bao niềm vui, bao người bạn mới. 

Chưa kể thì hoạt động, sự kiện của ESC nó đa dạng vô cùng, chưa kể là chỉ 1 buổi họp mặt bình thường thôi cũng không bao giờ làm bạn thấy chán!! > <

ESC never fails me :> So, do you guys wanna give it a try?",ESC - English Speaking Club,link,https://www.facebook.com/ESC.HSG/,2016-01-25 07:00:00,67,3,0,67,0,0,0,0,0
530292533681663_1060634897314088,"#NKCF_5389

Giá như em và anh không cách nhau những 2t như v.... Giá như em biết anh sớm hơn... Giá như mà anh đừng hiền lành, dễ mến như v.... Và giá như, giá như em có thể nhận ra anh quan trọng với em đến nhường nào.... Thì có lẽ em đã ko cần viết những dòng này anh nhỉ....
Em thích anh mất rồi anh biết không ? Gửi anh... ng con trai 12Toán cs1...",,status,,2016-01-25 04:00:00,112,3,1,112,0,0,0,0,0
530292533681663_1060633777314200,"#NKCF_5388

Từ một cựu hs khoá 1215.
Chỉ muốn nói là có một con người khô khan, khô như cái sân trường Năng Khiếu những ngày không mưa đang lướt fb một cách chán đời thì bắt gặp một bài pót cảnh ăn tất niên của mấy em và mấy thầy cô đã lâu rồi chưa dịp về thăm, bất giác bị cảm xúc thôi thúc mà viết nên cái confession này.
Chỉ muốn nói là rất nhớ cái hành lang thang máy lầu 4 những lần đi học trễ vắt giò lên cổ sợ thầy Bé điểm danh là mất một máu. Nhớ buổi trưa tụ tập bàn xem nên đi ăn chỗ nào. Nhớ màn mưa trắng xoá phủ lên Năng Khiếu trời chập tối. Nhớ có ai đó khẽ đứng tựa vào lan can dõi theo dáng ai đó ung dung dắt xe về. Tình cảm được vun vén ở Năng Khiếu đẹp lắm, mấy đứa đang yêu nhau hãy yêu hết mình với những gì mình đang có đi đừng sợ cái méo gì cả. Ra trường rồi là bắt đầu bước vào đời sẽ bị chi phối bởi nhiều thứ. Ví dụ điển hình là bà già đang ngồi viết confession này với tâm trạng nuối tiếc hùi hụi vì hồi đó đã không táo tợn hơn :)) tuổi trẻ tài cao, chứng minh đi mấy đứa.
Chỉ muốn nói là mục tiêu ban đầu của bài viết là dang cánh ra chia sẻ nỗi nhớ NK mà giờ đã thành điếu văn cổ vũ tinh thần lớp trẻ yêu đương thắm thiết.",,status,,2016-01-25 01:00:00,134,2,2,134,0,0,0,0,0
530292533681663_1060633440647567,"#NKCF_5387

Thật sự là mình rất nhớ anh thang máy cũ :'( 
Ảnh đa cảm xúc lắm, khó mà đoán được trước ảnh có tâm trạng gì. Có khi ""JU"", ""IF"", ""_ _"", ""??"", cũng có khi cúp đèn mà vẫn chạy êm như ru. 
Bao nhiêu năm gắn bó với trường, bấy nhiêu năm ảnh vẫn chăm chỉ đưa thầy cô và học trò lên xuống các tầng lầu từ 1 đến 8. 
Mình yêu ảnh lắm, ngay từ ngày thi vào trường PTNK là yêu luôn rồi.
Anh ơi, anh đâu rồi? Đừng bỏ rơi em mà anh :'(",,status,,2016-01-24 22:00:00,173,2,0,173,0,0,0,0,0
530292533681663_1060633053980939,"#NKCF_5386

To: một chị ở lễ hội mùa xuân,  gian hàng bán bánh tráng nướng ( em không biết lớp nào)  : Trong lúc gần kết thúc thời gian bán,  em vẫn đang đi chèo kéo thì bỗng gặp chị,  nhìn nhau,  chưa từng quen biết nhưng em thấy trên mặt chị một nụ cười,  và em cũng chẳng biết vì sao mình đã cười lại ( không biết có phải vì đồng cảm cảnh bán ế hay không), một cảm xúc không thể nói bằng lời được, nó thật tuyệt vời. Phải chăng Năng Khiếu là như vậy, em còn những 2 mùa lễ hội nữa để trải qua cảm xúc đó nhưng lần đầu tiên bao giờ cũng là lần có những kỉ niệm đáng nhớ nhất Mong sẽ gặp lại chị một ngày không xa. Gửi"" Nụ cười tỏa nắng đó""....",,status,,2016-01-24 19:15:05,119,3,0,119,0,0,0,0,0
530292533681663_1046708465373398,"#NKCF_5385

Hồi khoảng 1 năm trước có viết 1 cái cf trẻ trâu lên đây, giờ muốn kiếm lại mà lục mãi không được :( Dù đã có bấm all stories mà vẫn có mấy cái cf bị thiếu :( Ad có biết cách nào thì giúp mình với :(
Nhưng mà nhờ vậy mới có dịp ngồi đọc lại mấy cái cf hồi đó, đọc cả cf bây giờ nữa. Công nhận ptnk cf hoàn toàn không giảm độ hot nha ^^",,status,,2015-12-30 06:27:57,117,2,0,117,0,0,0,0,0
530292533681663_1046707775373467,"#NKCF_5383

Chỉ là muốn cảm ơn bạn nữ hiền lành dễ thương nào đó đã gánh mình môn Sinh ở B407 :v
Nguyên một bài luôn :v
Cảm ơn bạn 4 lần nhiều :v

#NKCF_5384

Chào mọi người. Hôm thứ ba vừa rồi, sau khi thi mình có để quên một cái hộp bút màu đỏ hình siêu nhân trước cửa phòng thi B504. Nó có ý nghĩa vô cùng quan trọng với mình. Mong bạn nào có nhìn thấy hay nhặt được thì hãy để lại comment cho mình nhé. Mình cảm ơn rất nhiều",,status,,2015-12-30 06:25:38,123,2,0,123,0,0,0,0,0
530292533681663_1026724867371758,"#NKCF_5382
""https://www.youtube.com/watch?v=7Hg_ev345-M

Gần thêm 10 năm nữa rồi, NK có gì thay đổi nhỉ?""",10 Năm Phổ Thông Năng Khiếu,video,https://www.youtube.com/watch?v=7Hg_ev345-M,2015-11-19 22:15:57,266,1,13,266,0,0,0,0,0
530292533681663_1026724060705172,"#NKCF_5381
"" Chúng tôi muốn gửi đến người thầy giáo yêu kính của mình, thầy Thanh dạy Địa
chúng con đã được khai sáng phần nào bằng những bảng giảng thiết thực và tận tâm của thấy. Chúng con cảm thấy hạnh phúc và biết ơn khi được tiếp xúc, gợi mở những vấn đề đau đầu trong xã hội. Bài giảng về những rủi ro kinh tế vẫn đọng lại trong những lời bàn tán và tâm trí tụi con trong nhiều ngày. 
Chúng con chuẩn bị tinh thần vào buổi sáng cuối tuần đầy sinh lực để chờ thầy giảng. Chưa bao giờ mà chúng con lại tranh luận và chuẩn bị tinh thần cao đến vậy. Và chưa bao giờ, nghỉ học lại tiếc khi không được nghe giảng đến thế. Bởi, chúng con được nghe về chân giá trị của chính mình, được thấm thía về tư tưởng và sự nhiệt huyết trong mọi hoàn cảnh.
Tất cả, như sống dậy, một Năng Khiếu, Con người và Dân tộc.
Một lần nữa, chúng con mong thầy nhiều sức khỏe và tiếp tục truyền lửa cho thế hệ chúng con.
Lớp 12 Toán""",,status,,2015-11-19 22:11:49,201,2,2,201,0,0,0,0,0
530292533681663_1022995274411384,"#NKCF_5380
""Nè chú lùn 
Có 1 người vô cùng xinh đẹp vô cùng đáng yêu vô cùng dễ thương vô cùng thông thái đang vô ý vô tình nghỉ vớ vẩn về nhà ngươi đó 
Cái con người tuyệt vời đó nhớ có lần ngươi hỏi nó ngươi đi du học thì con người tuyệt vời đó có buồn không - câu trả lời lúc đó là đ** nhưng thật ra buồn thấy ông bảy ông tám !!! 
Kệ nhà ngươi ! Cố gắng học thật tốt đi , mọc cánh bay cao vào ! Con người tài giỏi xinh đẹp đáng yêu sẽ không thèm vớ vẩn để mắt đến nhà ngươi đâu ! Nhưng con người đó sẽ cố gắng theo bên cạnh nhà ngươi xa nhất có thể ! 
Đừng có hoang tưởng tượng đó nha ! Nhà ngươi không có cửa đâu """,,status,,2015-11-11 01:38:46,114,2,1,114,0,0,0,0,0
530292533681663_1022995194411392,"#NKCF_5379
""Mỗi lần qua dãy hành lang ấy, bước qua dãy lớp ấy, em không thể hiểu và tả nổi cái cảm giác của trái tim mình nữa. Nó đập nhanh lắm chị ạ! Có lẽ nó đập chung một nhịp với chị rồi !!!   Mới biết chị từ đầu năm lên mười này thôi mà em nhận ra một cảm giác gần gũi quen thuộc quá, nhiều lần kiếm cớ vào bàn luận đá banh với mấy anh trong lớp LHS cũng là chỉ muốn được nhìn thấy chị, được nhìn chị cười, được nghe chị nói chuyện,.. em vui lắm. Suy cho cùng em không phải là một thằng nhát gan, nhưng trước chị thì gan em con lại chưa được một mẩu... em sợ nói ra """"Em thích chị !"""", em sợ chị không thích em, em sợ chị sẽ tạo khoảng cách với em lắm,...blah blah nói chung là em sợ. Cái này cảm giác đó nó khó hiểu lắm như là sắp đánh mất cái gì đó rất quan trọng để đổi lại một thứ mà mình không biết tốt xấu, xinh đẹp ra sao vậy á ?
Hy vọng chị đọc được những dòng confession này, đây là toàn bộ tình cảm của em dành cho chị, cho chị và chỉ có chị mà thôi.
P/s: Em thích chị <3 <3 <3""",,status,,2015-11-11 01:38:23,118,4,1,118,0,0,0,0,0
530292533681663_1022995131078065,"#NKCF_5378
""Thương tặng cô Lài và những cô giáo đã mang văn đến cho học sinh Năng Khiếu.

Ôi những người phụ nữ của văn chương
Buộc hồn mình vào chiều nhớ đêm thương
Để sớm mai vỡ oà trong nắng biếc
Trót yêu rồi ngọc lan trắng đượm hương.

Ôi những người phụ nữ của văn chương
Thơ còn xanh màu lá ngọc mướt sương
Bằng lăng tím nhuộm hồn đôi câu chữ
Ngọt ngào say hoa lúa rợp quê hương.

Ôi những người phụ nữ của văn chương
Nhóm lửa hoàng hôn rực đỏ thái dương
Truyền cho ta nhịp đập nào thao thức
Mùa đi rồi tơ lòng dẫu vấn vương.

Nhân ngày học """"Sóng"""", nghĩ về """"những người phụ nữ của văn chương"""" đã đi qua đời tôi.""",,status,,2015-11-11 01:38:06,202,5,3,202,0,0,0,0,0
530292533681663_1022994574411454,"#NKCF_5377
""Cơm PES :v
[NK0912] """,,status,,2015-11-11 01:34:48,119,4,0,119,0,0,0,0,0
530292533681663_1022994484411463,"#NKCF_5376
""Chế đang học ĐHKHXH&NV
Hôm bữa đi bus thấy 1 em trai PTNK để cho 1 bạn/chị đang học Đại học dựa vào vai ngủ nên tâm hồn khao khát của gái ế lâu năm nó trỗi dậy. Trời đất mẹ ơi quỷ thần thiên địa ơi nhìn dễ thương ghê hồn T____T
Chế thích lái máy bay lắm, bị cái máy bay của chế hơi tàn... bởi vậy nên ế dài hơi đó :(( đã vậy thấy cảnh như bậy, chế chỉ muốn có bus-mate kiêm soulmate để dựa được giống vậy thôi :'(
Túm lại là, em trai em gái nào không ngại lái máy bay thì liên hệ chế nha. Ế gơ chân thành cảm tạ!""",,status,,2015-11-11 01:34:28,289,13,3,289,0,0,0,0,0
530292533681663_1022994447744800,"#NKCF_5375
một chiều vu vơ chợt nhận ra rằng con tim đã đi theo một chị khóa trên mất rồi :'(",,status,,2015-11-11 01:33:54,85,0,0,85,0,0,0,0,0
530292533681663_1022994364411475,"#NKCF_5374
""Trai Ngoại Thương toàn gay thôi chị ạ. Chị cứ bay dài bay rộng, đến khi nào mỏi cánh rồi thì về lại với Năng Khiếu, em nuôi.
Từ 12 năm nay gửi 12 Hóa 1114 :)""",,status,,2015-11-11 01:33:28,164,3,1,164,0,0,0,0,0
530292533681663_1022994274411484,"#NKCF_5373
""Em buông tay rồi đó chàng trai NK ...anh hãy đi tìm mối tình NK của anh đi. Em mệt mỏi lắm anh yêu trường yêu tất cả những người con gái NK và anh nói yêu em nhưng em lại  không phải những cô gái NK .Em bình thường , học trường bình thường vậy mà em đã nghĩ chắc em đặc biệt với anh nhưng em nhầm rồi.
Nếu anh đã yêu trường đến vậy thì thôi em buông rồi đó em chẳng thèm giận gì anh đâu, em đã từng cố gắng để mình trở nên xứng đáng với anh nhưng sao lúc nào anh cũng tạo ra một khoảng cách xa vời giữa em và những cô gái ấy? 
Phút đầu em ngưỡng mộ họ xinh đẹp , giỏi giang nhưng bây giờ bởi lí lẽ đó khiến em có cảm giác mình ở rất xa nhau.
Em mệt rồi em đã từng yêu một chàng trai NK và bây giờ em ước người đó chưa bao giờ nói yêu em.
Em còn thương anh lắm nhưng en sẽ dũng cảm buông tay ra ...""",,status,,2015-11-11 01:33:06,149,2,1,149,0,0,0,0,0
530292533681663_1022994217744823,"#NKCF_5372
Đang crush bạn nữ 12 Anh tóc ngắn lúc nào cũng mặc áo khoác đen ôi trời ơi là trờii...",,status,,2015-11-11 01:32:54,89,4,0,89,0,0,0,0,0
530292533681663_1022994177744827,"#NKCF_5371
""Đồ ngốc.
Bạn ngốc chết đi được.
Mình chẳng thể nào thích bạn nhiều hơn vậy nổi đâu
   vì nó đã đạt tới đỉnh điểm lâu rồi.
Bạn ngốc quá ngốc sao mình chịu được hả :((

Bạn không nhận ra cái này là dành cho bạn nữa thì thôi ấy.""",,status,,2015-11-11 01:32:38,87,2,0,87,0,0,0,0,0
530292533681663_1021281637916081,"#NKCF_5370
""Ngày 1: 1 tên hoạt hình spam vô tội vạ.
Ngày 3: cô bạn ấn tượng đôi chút với sự tự tin, chững chạc và kinh nghiệm cùa tên này.
Ngày 8a: cô bạn không thích thái độ kiêu ngạo, hơi mean, hoang phí của cậu bạn.
.
Ngày 8b: cô bạn lại ấn tượng bởi sự giản dị, khiêm tốn nhưng cực kì thông minh, sắc sảo của cậu bạn mới quen. Cô và cậu có cách hình dung, diễn đạt sự việc, sự vật giống nhau đến kì cục.
Ngày 10: lần đầu tiên trong suốt mùa hè, giữa bộn bề công việc, áp lực, có người có thể làm cô bạn cười, khiến cô bạn cảm thấy công sức của mình được ghi nhận và trân trọng.
Ngày 11b: cậu bạn vô tình làm cô bạn """"quê"""" vì độ thông minh, nhanh trí của mình. Nhưng cô nhận ra cậu bạn có chú ý đến mình. Cô vô tình tìm ra được 1 điểm chung thú vị giữa 2 người.
Ngày 13a: nothing.
Ngày 13b: không ai biết và được biết, nhưng cô bạn đã rất vui khi gặp lại cậu bạn. Đôi mắt đen sáng xoáy lấp lánh. Một nhóm bạn và 2 con người này chỉ lặng lẽ chú ý đến nhau. 
.
Ngày 13c:  cô bạn biết câu chuyện ngắn này rồi sẽ phải kết thúc, đây sẽ là những điểm giao nhau cuối cùng của 2 đường thẳng tiến về 2 phía khác nhau. Cô bạn cố nén ánh nhìn về phía cậu bạn, người có nụ cười rất tươi đó. Nhưng rồi cô cũng nhìn, mắt họ giao nhau, không nói gì cả. Cô vẫn vui vẻ, hồn nhiên và ám ảnh với công việc, với sự cầu toàn. Cô biết cậu đang nhìn cô, nhưng cô không nhìn lại nữa, để khi cậu quay đi, cô lại nhìn. Những lời tâm sự, tạm biệt, vui có, buồn có, chỉ cô bạn và cậu bạn ngồi im lặng, cũng không nói gì, có một điều gì đó đang mất dần, xa dần.
Ngày 13d: trong một khoảng thảng thốt, cô nhận ra thông điệp bí mật từ cậu bạn gửi đến mình, bỏ lửng, những tình cảm chốt đọng trong 1 chữ ngập ngừng, và sẽ mãi ở đó, có một mùa hè họ tìm thấy tâm hồn của nhau. 
.
Ngày 17, 18, 19: những ngày xám cô không muốn nhớ. Cô không tin ai? Người thứ 3, cậu bạn hay chính những tình cảm mơ hồ trong mình. Cô đã nói một điều gì đó, nhảm nhí, đặt dấu chấm hết cho mẩu chuyện góp nhặt qua một mùa hè. Cũng chỉ là truyện ngắn, sớm muộn gì cũng phải hết. 
Ngày 20, 21: nothing.
Ngày 22: something happened and it's all over.
.
Ngày n: chưa bao giờ cô thấy ai có nụ cười đẹp như nụ cười của cậu bạn đầu vểnh ngày ấy.
Cậu bạn đã quên cô bạn rồi.
Họ là những con người ở 2 thế giới rất xa nhau, cô bạn đã từng không tin vào những rung động trong tim mình, cô xem đó chỉ là nhất thời, bồng bột, rồi cũng sẽ nhạt nhòa, cô bạn từng thấy bản thân không có gì đặc biệt. Cô bạn giờ nhận ra cô bạn chưa bao giờ quên được cậu bạn, dù họ không còn bao giờ gặp lại nhau nữa, và có lẽ 2 mảnh tâm hồn cũng không còn vừa khít nhau nữa. Cậu bạn là động lực để mỗi ngày cô bạn tiếp tục cố gắng để hoàn thiện chính mình, dù cô biết trong mắt cậu bạn, mình vẫn đặc biệt theo một cách nào đó và cậu bạn luôn khiến cô cảm thấy mình được trân trọng, nhưng bản thân cô vẫn cần là một điểm tựa cho riêng mình; biết đâu được, họ không phải là 2 đường thẳng. 
Gửi cậu bạn túi bụi bận rộn với công việc, cậu bạn không bao giờ ghé đến page này :) You made my summer. 

""",,status,,2015-11-06 23:41:15,83,0,0,83,0,0,0,0,0
530292533681663_1021281491249429,"#NKCF_5369
Mình thấy cái này quan trọng lớm nè. Có 1 nửa sân mà ai cũng biết là kéo co ko có chỗ đứng đó mà",,status,,2015-11-06 23:40:52,87,2,1,87,0,0,0,0,0
530292533681663_1021281397916105,"#NKCF_5368
Anh và em chỉ là 2 người biết nhau. Chưa nói. Chưa cười. Anh thích em lắm, ngốc à! Nhiều lần anh muốn pm em nhưng lại thôi. Anh sợ em lại bơ anh. Có lẽ em ghét anh, ghét vì những chuyện không quan trọng. Anh nghĩ vậy, anh cũng đã từng muốn xác minh. Bé à, anh mong em hiểu cho anh, anh cũng muốn chúng ta đừng hiểu lầm nhau nữa.. Anh muốn quan tâm em lắm, muốn trò chuyện cùng em và làm điều tốt đẹp dành cho em. Hãy cho anh cơ hội em nha!",,status,,2015-11-06 23:40:40,78,1,0,78,0,0,0,0,0
530292533681663_1021281364582775,"#NKCF_5367
""Tôi thích bà"" là câu tỏ tình của ba với mẹ con hồi học ở NK đó con à . Mẹ con là người phụ nữ đẹp nhất trong mắt ba hồi đó <3",,status,,2015-11-06 23:40:31,296,4,6,296,0,0,0,0,0
530292533681663_1021281344582777,"#NKCF_5366
Thích con trai Năng Khiếu, mà người ta ra trường rồi mới gặp và biết thì làm sao? :(",,status,,2015-11-06 23:40:19,122,4,0,122,0,0,0,0,0
530292533681663_1021281311249447,"#NKCF_5365
""Gửi 2 thớt #5342 và #5351:
Đến với nhau điiiii :D hóng""",,status,,2015-11-06 23:40:09,48,0,0,48,0,0,0,0,0
530292533681663_1021281251249453,"#NKCF_5364
Làm con gái chuyên toán, lý mệt mỏi quá... :(( nhất là k thằng nào thèm để ý nữa. Mấy bạn chuyên Văn,  Anh trả trai lại cho tôiiiii",,status,,2015-11-06 23:40:01,293,12,1,293,0,0,0,0,0
530292533681663_1021281184582793,"#NKCF_5363
""mỗi lần nhìn thấy những gì thuộc về Năng Khiếu là tui lại nhớ ng,
mỗi lần gặp chuyện rắc rối, lòng rối bời là tui lại nhớ ng, 
nhớ ng làm tui quên hết những chuyện khác, thành ra hết rối :v,
gọi cho ng 1 cú điện thoại, ng vẫn vậy, vẫn là ng gỡ rối hoàn hảo cho tui, 
....
đến khi nào tui mới đủ tự tin nói yêu ng 1 lần nữa đây.""",,status,,2015-11-06 23:39:42,49,0,0,49,0,0,0,0,0
530292533681663_1021281161249462,"#NKCF_5362
""Rất muốn nhắn cho anh : Không cần trả lời mail cũng được, cơ mà em nghĩ về Năng Khiếu , và em nhớ anh.
................ 
Từ cái ngày em tình cờ nghe anh đàn cho tới cái ngày anh đàn cho em hát và cho tới cái ngày cuối cùng mà mình còn nói chuyện với nhau một cách bình thường...em nhớ hết , nhớ đủ mọi phút thăng giây trầm...
Đã từng thương nhiều lắm , nhưng cũng từng trốn cái thương đó nhiều lắm. mà giờ cái lạnh cũng góp phần bắt mình đốt hết cảm xúc tồn kho để giữ cho bản thân được ấm và sống một cách thanh thản, bình thường rồi....
Hi vọng ngày về , em có thể gặp lại được anh nơi Năng Khiếu. Hi vọng trước khi bay lần nữa em sẽ cảm nhận lại được một Năng Khiếu trọn vẹn trong mình , không sứt mẻ mảnh nào.
From : Lachine 
To : 1114 có ngày sinh trước em đúng 2 tháng""",,status,,2015-11-06 23:39:33,70,0,0,70,0,0,0,0,0
530292533681663_1019988774712034,"#NKCF_5361
Tui muốn nói là.. tự nhiên bây giờ thấy nhớ trường nhớ lớp quá :( đặc biệt là cô Ngà thầy Thanh và thầy Trình :))",,status,,2015-11-04 09:57:10,80,2,0,80,0,0,0,0,0
530292533681663_1019986368045608,"#NKCF_5360
""Dù rằng sau này ra trường lâu rồi, quen biết thêm nhiều con trai, thì mình vẫn cảm thấy con trai Năng Khiếu là nhất, là nhất :""""> 
Điều kiện cần của bạn trai em là con trai Năng Khiếu, điều kiện đủ của bạn trai em là Anhhhhh *chỉ chỉ* :"""">""",,status,,2015-11-04 09:53:03,89,2,0,89,0,0,0,0,0
530292533681663_1019986174712294,"#NKCF_5359
""Có một người con trai Năng Khiếu rất dễ thương, bạn ấy cười rất đẹp.
Năm lớp 10, có một đứa con gái để ý người con trai đó, lâu lâu gặp nhau, thoáng qua thôi, con trai cười, con gái cũng lặng cười.
Lên lớp 11, con gái vẫn thích người con trai đó, vì đâu thể nào bắt người ta ngừng cười được, chỉ có thể đứng đó nhìn thôi. Người con trai thân hơn với con gái. Hắn kể cho con gái nghe đủ điều, hắn hỏi ý con gái đủ kiểu, hắn rủ con gái chơi đủ trò, hắn quan tâm con gái hơn, hắn ghé thăm con gái nhiều hơn, rồi vẫn cười. Người con gái đó, cũng kiếm cớ tìm hắn bắt chuyện (NK bé lắm :) ) bắt hắn chở đi đủ nơi, nó chỉ muốn ngồi sau lưng hắn, thế thôi. Người con trai không hề biết, vô tình, con trai đã gieo chút gì đó niềm tin ở con gái, cái thứ niềm tin lẽ ra không nên tồn tại. Mờ nhạt dần.
Lớp 12, con gái đâm đầu vào bài vở, nhưng cứ nhìn thấy bóng hắn lướt qua là con gái lại hoang mang. Con trai biết không, khi con gái thiếu hụt tình cảm, nó tổn thương rồi sẽ cố bù lại phần ấy, lấy ở nơi khác mà đắp vá vào thôi. Và để rồi, có một người thích con gái thật. Con gái thấy mình tệ hại kinh khủng, nhưng chẳng ai lại từ chối sự quan tâm bao giờ cả, con gái sống trong sự giả dối với bản thân, nhưng con gái thích cảm giác ấy, chỉ là thích cảm giác. Nhưng con trai có biết, cứ nhìn thấy con trai là con gái quên ngay người bạn mới kia, con gái chỉ biết cười, nhớ lại thứ đã qua và vẫn mong đợi điều gì đó, hơn là một nụ cười hay cái vẫy tay chào nhau. 
Cái câu chuyện hiện tại này rồi sẽ đi về đâu, con trai nói con gái nghe đi. Con gái chẳng thể nào quên con trai được. Con trai gieo niềm tin ở con gái, con gái gieo niềm tin ở người bạn mới kia. 3 con người, 2 sai lầm, mà lẽ ra đã chẳng cần phải như thế. Một ngày, con gái sẽ làm rõ với con trai, vì những người đang chờ đợi, đều xứng đáng cái gì đó mà đúng không?
Con trai và con gái chẳng ai nhiều người biết trong trường cả, cả chuyện của 2 người nữa, nhưng với con gái, con trai là cả Năng Khiếu này rồi.""",,status,,2015-11-04 09:52:20,215,3,4,215,0,0,0,0,0
530292533681663_1019986128045632,"#NKCF_5358
""Cái lớp lầyyyyyyyyyyyyyyyyyyyyyyy!
Nói thiệt luôn, tao phải cảm ơn tụi bây vì những buổi trưa nghỉ trưa gồm những hoạt động hết sức ý nghĩa: bật loa, xách micro hát, tắm mưa, ma sói, tiến lên ( í chết lỡ phím  :v) và lầy. Tao nói thiệt nha. Trưa nào tao ngủ được là chắc chiều đó nước tràn bờ cuốn tê tê khắp mọi miền quê!!! Trời thiệt nó lầy! Không những lầy mà nó còn cấp số nhân với nhây nữa. :'( khổ tao quá. Mà giờ ráng chịu thôi chứ sao than nổi. Lỡ zo NK r, :'( lỡ gặp cái thằng thánh lầy 9.75 Văn sắp xách vali và giày đi Mỹ rồi... ráng ăn nằm thêm 1 năm vs 1 học kỳ nữa chứ để nó đi mất thì cái lớp hết lầy... 6 tỉ... LẦY...""",,status,,2015-11-04 09:51:53,102,0,1,102,0,0,0,0,0
530292533681663_1019985934712318,"#NKCF_5357
""NK có một góc rất dễ thương """". Kỉ niệm của em với NK là anh, là một buổi chiều ở lầu 5 NK
Con Pikachu thật đáng yêu anh nhỉ. Thật buồn vì em không còn được cùng anh trải qua năm cuối cùng ở NK. 
Người ta bảo """" yêu nhau chân thành thì dù có đi đâu rồi sẽ lại về với nhau"""" . Em tin như vậy, em tin anh và tin em nữa. ♡ 
Cố lên nhé, chàng trai KC của em. Can't wait till 1-11-2025 
""",,status,,2015-11-04 09:51:09,104,2,1,104,0,0,0,0,0
530292533681663_1019985891378989,"#NKCF_5356
""Giống như là ... thích thì thích lâu lắm rồi, mà bị cái nhút nhát không cho nói chuyện với người ta ...
Giống như là ... thích thì lâu lắm rồi, mà bị cái tôi không cho bày tỏ với người ta ...
Giống như là ... biết chắc sẽ hối hận nhiều lắm, mà tìm dũng khí mãi vẫn chẳng thấy nó đâu để mà nói với người ta ...""",,status,,2015-11-04 09:51:01,65,0,0,65,0,0,0,0,0
530292533681663_1019985844712327,"#NKCF_5355
Các anh chị trường mình đã có ai từng Gap Year khi app đại học Mĩ không ạ? Em có 1 vài thắc mắc muốn inbox hỏi các anh chị ! Các anh/chị/bạn/em/phụ huynh/thầy/cô ... quen biết các anh/chị nào như vậy có thể chia sẻ cho em/mình/anh(chị)/con được không ạ ? Mình cảm ơn !",,status,,2015-11-04 09:50:49,39,7,0,39,0,0,0,0,0
530292533681663_1019985791378999,"#NKCF_5354
""Anh chị lớp 12 Văn ơi hôm bữa em có để quên 1 cuốn sổ nhỏ ở bàn cuối lớp anh chị, cho em hỏi là có ai vô tình cầm được cuốn sổ đó không ạ?
Nếu có các anh chị lên tiếng giúp em cuốn sổ đó quý giá đối với em lắm lắm ạ.
Ban đầu em muốn tặng cuốn sổ đó cho chị Thiên Trang (vì một món nợ tình cảm của em với chị trước đó) nhưng khi vào lớp em ngồi một tí lại để quên béng mất ở chỗ khác.
Trong cuốn sổ có mảnh giấy nhỏ viết dòng chữ """"Tặng chị Thiên Trang"""" đó ạ, em cám ơn các anh chị rất nhiều ^^ Cuốn sổ đó thật sự rất quan trọng với em.""",,status,,2015-11-04 09:50:38,47,2,0,47,0,0,0,0,0
530292533681663_1019985694712342,"#NKCF_5353
""Ra trường mới 5 tháng thôi mà nhớ Năng khiếu quá chừng quá đỗi...
Nhớ ngày đó ôm mộng một mối tình NK đẹp như tranh như thơ, cũng tình như những couple đi trước.
 Rồi nhỏ còn mơ sau này có người bạn đời chung lớp ở NK nữa cơ. Hai đứa có con rồi thì cũng dụ dỗ con thi vào NK luôn ^^ cả nhà sẽ dắt nhau đi thăm trường nè, gặp thầy cô nè, rồi hội hè j ở NK cũng cả nhà đi nè, cho con nó đi chơi với bạn bè còn hai vợ chồng mình thì tự do hẹn hò ở mấy tầng lầu như ngày xưa nè, ôi thôi, mơ tới đó thôi là thấy hạnh phúc quá chừng rồi <3 <3 
Năng khiếu ơi, sao nỡ làm tao yêu đến mơ mộng dữ thần vầy nè NK ơiiiiiii...
#ngưngảotưởng #ngưngmơmộng #sốngthựcnhanhỏơi""",,status,,2015-11-04 09:50:13,91,0,0,91,0,0,0,0,0
530292533681663_1019985564712355,"#NKCF_5352
""Không biết ngày nào đến trường cũng muốn """"vô tình"""" nhìn thấy người ta ít nhất một lần thì có gọi là thích không?
Cái """"vô tình"""" đó, không biết tự bao giờ, bỗng trở thành thói quen mất rồi...""",,status,,2015-11-04 09:49:51,82,1,0,82,0,0,0,0,0
530292533681663_1019447834766128,"#NKCF_5351
Mình lỡ trao lầm trái tim cho một thằng nhóc khóa dưới rồi, phải làm sao đây???",,status,,2015-11-03 03:17:00,135,3,1,135,0,0,0,0,0
530292533681663_1019447741432804,"#NKCF_5350
""To Jasmine ~^^~

From Aladdin, now struggling with thug life ..

""",,status,,2015-11-03 03:17:00,73,0,0,73,0,0,0,0,0
