status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
465230273544818_1079523225448850,"#1. 26/06/2016
thú tội của 1 bạn trẻ say nắng 
Khi bạn lục lọi fb post của người bạn đơn phương, hí hửng screenshot và hạnh phúc vì hiểu thêm được về người ta :) thì bạn ấn nhầm nút like thần thánh của 1 post năm 2012 '.' và fb notification thì rất lẹ :) bạn chỉ còn biết ngồi cười và trách vì sao mình lại đi lục fb người ta....

có ai bị như mình không '.' mình đã đơn phương mà rủi người ta phát hiện ra và chạy mất là mình buồn luôn :)

có bạn nào có bí kíp để hết đơn phương 1 người không vây :)",,status,,2016-06-26 09:00:00,447,11,6,425,10,1,11,0,0
465230273544818_1082465635154609,"#06 24/06

Em là 1 nam sinh CV vừa nhận tin đậu vào trường, và em rất muốn tìm 1 ông anh nam khác cũng học CV, nhưng có lẽ gu của em tìm kiếm hơi khó 1 tí với nam CV ạ... Ừ thì em cũng muốn có 1 bậc tiền bối khá hòa đồng, vui vẻ và điểm nhấn là khá bựa (không phải dạng thích nam - nam nhé, cho em xin T^T ), và nếu được thì ổng cũng có thể chơi được nhiều tựa game, từ RPG, MMO đến cả MOBA các loại, biết được khá nhiều dòng game nổi tiếng,... Tiêu chuẩn có 1 ông anh CV của em chỉ như vậy thôi ạ, em không biết liệu có phải là hơi lệch quá không so với 1 nam CV lại đậm chất dân ban A như vậy... Có anh nào được như vậy không thì cho em làm quen ạ, em xin hậu tạ :*",,status,,2016-06-24 10:11:59,224,16,4,214,9,0,1,0,0
465230273544818_1082463655154807,"#5_24/06
Chào một thế hệ Ctin mới 16-19 (hay sẽ tạm gọi là 69)
1 thế hệ nữa sẽ bước tiếp còn đường của Ctin
Hành đã chuẩn bị sẵn, mấy em 69 đã sẵn sàng ?",,status,,2016-06-24 10:06:31,362,12,1,352,6,0,4,0,0
465230273544818_1082462455154927,"#03 24/06

Từ con heo gửi cho con chó (((= 
Hôm trước thấy mày đậu Năng Khiếu, tao cứ nghĩ là sau này không học cùng trường nữa nên mới xé lòng chia tay. Ai ngờ giờ thì mày và tao lại cùng vào Lê Hồng Phong. Mặt dày bảo quay lại thì mày ném vào mặt tao chữ ""Không"" một cách tàn bạo ((:
Quên lời hẹn ước lên đại học gặp lại đi. Tao sẽ chọi mày vào sọt rác và có người yêu mới, đồ con bò ạ. Muahahaha (((:
(Nãy giờ tao chỉ đùa thôi, tao còn thương mày lắm đó huhuhu ;;;;;__;;;;;)",,status,,2016-06-24 10:03:03,463,5,6,442,17,0,3,0,1
465230273544818_1082461368488369,"#02 24/06

Hôm nay e viết cái cfs này chính là muốn  giết chết con bạn em mấy anh chị ạ .
Em là em có một cái tình yêu với LHP mãnh liệt , yêu đến cái độ mà trời ơi chỉ cần lướt newfeed mà thấy có LHP là em lại túm tím cười mà cóc hiểu tại sao . Đi ngang qua LHP thì em cười tươi như gặp người yêu và lòng xao xuyến , vẫy tay chào đủ kiểu . Trước tuyển sinh em còn nghĩ tới cái ngữ cảnh mà em đậu LHP rồi em sẽ đi la banh cái xóm . Rồi em nghĩ tới lúc được mặc đồng phục LHP rồi trở thành đứa con trai quý giá trong lớp chuyên Văn , rồi lúc làm quen với bạn bè và thầy cô , nó đẹp thật chứ . Em từng nghĩ tới lúc mình tham gia vào Vươn Lên để chơi bột màu , LHVHDG , fes , Đồng Khởi , .. Và rồi hôm nay em biết điểm , kết quả là cái thế giới này như sụp đổ các anh chị ạ . Tim em nó y như tim Phương Định lúc phá bom ấy :(( nói chung là em rất buồn vì khả năng mình không tới nhưng quá yêu trường nên nó vậy . Con bạn em , ôi định mệnh nó đậu cả năng khiếu và LHP . Lúc đầu nó than thở là không thích NK , thích LHP thôi và gia đình nó ép nó phải học NK , nó khóc lóc và rồi bố nó cho phép nó lựa chọn LHP . Và bây giờ nó lại muốn chọn NK các anh chị ạ :( Chắc mày biết tao là ai ha . 

#taoghimmay",,status,,2016-06-24 09:59:46,421,13,11,404,7,0,7,2,1
465230273544818_1074820112585828,"#03 23/06

Những thứ xuát phát từ tình cảm đơn phương tốt nhất hãy cứ để nó chôn vùi vào dĩ vãng..
Em 16,tôi hôm nay cũng vừa lúc ra trường...
Những khoảnh khắc cuối cùng hôm nay trôi qua rất nhanh,thật chậm nhìn em bước vào lớp, ngại ngùng ngó sang khi em mải cười đùa với bạn lúc chào cờ và rồi lần nữa tôi để em ra về mà vẫn chưa một lần tỏ ngõ
Tôi không thể bỏ mặc bạn bè mình vào những phút cuối chia tay vì họ đã gắn bó như người nhà qua bao năm ròng rã. Vì thế tình cảm đơn phương này vẫn chia thể cất thành lời
Nên tạm biệt em cô gái rạng rỡ
Tạm biệt tình cảm những tháng ngày của tôi
T-CV2
Ước gì những ngày ấy tôi đã không bỏ lỡ",,status,,2016-06-23 10:00:00,285,1,0,274,11,0,0,0,0
465230273544818_1081028738631632,"#09 22/06/2016

Ewwwww!
Mày tởm lắm, mày tởm nhất đám bạn thân của tao luôn. Ew!
Mày cứ cái kiểu quan tâm tao làm gì vậy tên kiaaaaa! Có biết tao nghía mày mấy tháng nay rồi không hả?!
Mày sến rựa quá, tao đau bụng chút mày cũng lo lắng này kia. Èo mày có thích tao không thì nói luôn đi nhé! Làm tao ảo tưởng mấy hôm nay phát mệt!
Mày tởm lắm! Mày là ai tự biết đi nhaaaaa! Đừng để con gái ra tay chứ hả?!!! >.<
Ôi không tao thích mày thật rồi huhu T.T",,status,,2016-06-22 02:53:03,212,1,3,199,8,0,4,0,1
465230273544818_1081024091965430,"#05 22/06/2016

Một lần lướt facebook thì thấy bức ảnh về tình yêu kèm theo cap : người vừa xuất hiện trong đầu bạn chính là người bạn yêu thật lòng . Và từ đó mọi chuyện xảy ra . Tớ với cậu cũng gọi là thân , cũng hay tâm sự đủ kiểu nhưng chỉ là ở ngoài thôi chứ trên mess nhắn tin thì câu toàn seen tớ , không thì toàn ờ với ừ . Tớ tức lắm , tức khi thấy nick cậu sáng mà không dám ngõ lời , lại sợ phiền đến cậu và lại nhận "" đã xem "" . Nhưng lên lớp 10 thì cậu khác hẳn , cậu mở lòng nói chuyện với tớ , tâm sự chuyện gia đình , chuyện học , chuyện cậu  và crush cậu nắm tay rồi hẹn hò xem phim ra sao , thực chất cậu chỉ muốn thử xem tớ có thích cậu hay không . Thật chứ tớ bực lắm , tớ giận cậu nhiều lần , trong trường thì tớ tránh cậu , trên face thì tớ để offline để cậu không nhắn tin và cũng coi như đừng xuất hiện . "" Thế thì có phí rượu không ? "" à tớ bị liệu tí Phèo chút , ôi ngu thật tớ lại lọt vào cái bẩy của cậu , cậu phát hiện ra tớ thích cậu và cậu cũng đáp lại . Hôm đó cậu dùng lá điệp vàng xếp thành tên tớ rồi vừa hết tiết cậu liền chạy đến và kéo tay tớ đến chỗ cậu xếp điệp . Tớ thật sự bỡ ngỡ rồi cậu bảo :
 - Ê hay mình quen nhau đi 
 - Cơ tôi còn phải học không có thời gian đâu mà quen cậu , vã lại tôi còn đang có ... * nói với thái độ royal *
Chưa dứt câu thì ... Cậu kề sát mặt rồi ... "" cậu sẽ là LHP của tớ chứ "" ... Nghẹn ngùng không đáp và một mối tình Phong Lê bắt đầu ...",,status,,2016-06-22 02:39:03,241,2,7,222,17,1,1,0,0
465230273544818_1081021675299005,"#02 22/06/2016

Không Ai F.A. 
Thật ra bạn không hề F.A. như bạn tưởng. Để chứng minh, tôi xin kể cho các bạn nghe chuyện tình nhiều năm đầy yêu thương và đầy tiếc nuối của tôi.

Tôi thầm thương trộm nhớ một anh chàng bốn năm. Nói thương thầm nhớ trộm vậy chứ, tôi đi đâu cũng oang oang, bạn bè ai cũng biết cả, ba mẹ còn cổ vũ nhiệt tình. Không những không xấu hổ, tôi còn rất tự hào nữa chứ. Khổ nỗi anh ấy giỏi giang, nhất nhì thành phố về cả học tập và hoạt động ngoài giờ, nói cả nghìn người theo đuổi anh cũng không ngoa. Tôi biết cua anh ấy rất khó, nhưng vì cứng đầu, tôi quyết tâm. Tôi học tập ngày đêm vì anh, hát múa văn nghệ vì anh, chỉ mong anh có ngày để mắt đến tôi. Bốn năm, có lúc tôi cũng nản, định thôi, nhưng mỗi lần nhìn thấy anh, quyết tâm lại sôi sùng sục. Bạn nói tôi lụy tình cũng được, nhưng cuối cùng anh cũng đáp lại nguyện vọng của tôi. Khi anh nhận lời tỏ tình của tôi, đó là một buổi tối đẹp trời, bạn không biết tôi la hét to cỡ nào đâu. Cái cảm giác hạnh phúc lâng lâng ấy có lẽ cả đời cũng không quên. Trước đó, tôi vừa từ chối một bạn trai ngang tài ngang sức với anh, đến giờ tôi vẫn chưa hối hận. Tôi ở bên anh ấy ba năm, là một mối tình vừa đắng vừa ngọt. Anh cưng chiều tôi, luôn mở rộng vòng tay với tôi. Anh dạy tôi rất nhiều điều, bắt ép tôi học và hoạt động, nhưng đổi lại, tôi có những kỉ niệm tuyệt vời nhất và lượng kiến thức khổng lồ. Yêu anh, tôi cố gắng nhiều hơn trước cả trăm lần để người khác, khi biết chúng tôi thuộc về nhau, sẽ cho rằng tôi xứng đáng. Ai cũng bảo tôi yêu cao quá mệt, nhưng không nhé, sướng lắm cơ. Sau ba năm, dù yêu thương tràn đầy, tình cảm sâu đậm, tôi và anh quyết định chia tay. Không cay nghiến, chỉ có tiếc nuối mối tình vụng dại này thôi. Anh bảo tôi phải tự dang cánh bay, không còn anh bên cạnh che chở nữa rồi. Trước khi rời xa vòng tay ấm áp của anh, tôi có đối tượng mới để theo đuổi. Anh này còn khó với hơn, nhưng không sao, tôi có phương án dự phòng. Các bạn cổ vũ cho tôi nhé.

À quên, anh ấy tên là Lê Hồng Phong, một con người đào hoa, khi yêu tôi còn thương nhiều người khác nữa. Đã vậy, anh ấy năm nào cũng nạp thêm mấy em trẻ đẹp làm thiếp, trai gái có đủ. Đối tượng mới của tôi là Trường Đại học Y dược Thành phố Hồ Chí Minh.
---M.A.

Ps: Cho bạn nào thắc mắc, bạn trai toàn năng mà tôi từ chối tên là PTNK. Bạn ấy cay đắng bảo tôi tấn công bạn ấy từ nhiều phía quá, khiến những ngăn trái tim ấy bị trống khi tôi trở mặt. Tôi chỉ cười trừ nói bạn rất tốt nhưng tôi rất tiếc.",,status,,2016-06-22 02:33:40,756,21,65,659,36,1,60,0,0
465230273544818_1081020925299080,"#01 22/06/2016

- Chuyện kể lúc nửa đêm -
Đang nằm ngủ với cái điện thoại bật shuffle thì tự nhiên nó nhảy tới bài High School Musical. Đau khổ lắm các bạn. Muốn với tay tắt đi mà lại không nỡ, đành nằm im trong đêm ""gạt đi dòng nước mắt"" =)))
Nói chứ tui vẫn còn nhớ cái hôm 520 đó tui khóc sưng 2 con mắt, quần áo chắc dính mồ hôi của 1 đống đứa. Thúi lắm mà nhớ thiệt. Tui cũng nói với ông rồi mà ông lờ tui, hay là ông đợi 1 dịp nào đó mới nói cho tui nghe?
LHP ơi, tui muốn về nhà =((",,status,,2016-06-22 02:31:27,298,1,0,290,8,0,0,0,0
465230273544818_1079999348734571,"#5 21/06/2016

Một ngày nào đó, không thể tâm sự những chuyện từ cỏn con đến quan trọng với bạn thân, vậy là trong lòng, chữ ''thân'' đã nhạt rồi phải không mọi người?
Xin lỗi mày...
Tao chỉ không thể tìm lại niềm tin khi xưa, dù tao có cố bao nhiêu chăng nữa, và tự hỏi mình bao lần chăng nữa.
Chắc tụi mình chỉ hợp làm bạn tốt. Nhỉ?",,status,,2016-06-21 09:00:00,308,3,11,297,4,0,1,5,1
465230273544818_1079998772067962,"#3 21/06/2016 

Nè, lâu rồi không gặp, mà có lẽ cũng không còn cơ hội để gặp nữa đâu. Lần đầu gặp là fes LHP từ lâu lắm rồi, rất rất lâu,lâu đến nỗi mới có mấy tháng trước thôi. Lúc đó tui vừa về đã viết cho bạn cái cfs rồi, nhớ chứ? Lúc đó cũng chỉ là ấn tượng thôi, có gì đặc biệt đâu mà tui cứ muốn làm quen bạn, để đến lúc bạn cười nói với tui làm bạn thì được, mà bạn thích người ta rồi. Lúc đó tui nói muốn làm bạn bình thường thôi, tui xạo đó. Mà thật ra bạn có lên fb mấy đâu, nên tui viết cfs chắc bạn cũng không thấy, cũng không có gì, chỉ muốn thú tội lúc đó tui nói xạo, với mấy cái lung tung trong lòng thôi. Tui viết không hay đâu, bạn giỏi văn đọc xong đừng cười nha. Thật ra tui với bạn nhiều bạn chung lắm, tại bạn chưa bao giờ để ý thôi, mà cũng nhờ vậy, chứ không đến lúc bạn lên máy bay chắc tui cũng chưa biết. Mà chắc tui cũng không thích bạn đâu, chắc chỉ thích hơn bạn bình thường một chút, nên không cần giữ khoảng cách với tui vậy. Nói chung vậy thôi, nói nhiều bạn cũng không đọc. Mà nếu bạn có đọc, lúc cfs này được đăng, tui ib nói chuyện với bạn được không?
From Nguyễn Thượng Hiền
To bạn",,status,,2016-06-21 07:00:00,105,0,1,101,4,0,0,0,0
465230273544818_1079998262068013,"#1 21/06/2016

Chuyện là tao không có ý định lên đây viết đâu mà do nhỏ bạn tao thúc nên mới lên đây thôi :)))
Bởi nên tao đã đưa đến quyết định lên đâu bày tỏ nỗi lòng với mày :v Thiệt ra hong có văn chương to tát chi đâu, không dài dòng đâu nên mày đừng lười đọc nhé! ;D 
Ngắn gọn thôi : Tao nhớ mày nhiều lắm huhu :(( Mày có nhớ tao hong thằng kia...?
#WDTAM",,status,,2016-06-21 05:00:00,190,1,0,185,5,0,0,0,0
465230273544818_1077804855620687,"#05 17/06

Xin chào mọi người, mình đến từ chiến dịch Hoa Phượng Đỏ của trường THPT Chuyên Lê Hồng Phong !
Hiện tụi mình đang thực hiện những hoạt động nhằm gây quỹ dành tặng cho các bệnh nhân ở bệnh viện Ung Bướu.
Những bịch bắp rang bơ siêu bự, siêu ngon mà mọi người thấy dưới đây là món hàng tụi mình đang kinh doanh để giúp tăng số tiền hiện có. 
Mong mọi người hãy mua ủng hộ tụi mình với ạ :3
Giá cả vô cùng phải chăng: 20K/bịch. 
Có 4 hương vị ưa thích: bơ, phô mai, chocolate, coffee. 
Bào đảm an toàn, hợp vệ sinh sức khỏe người tiêu dùng :v
Mua 3 bịch trở lên tụi mình sẽ SHIP TẬN NƠI nhaaaa :)))
Team mình sẽ đi quanh các công viên như 30/4, 23/9, công viên Nhà thờ Đức Bà .....
Đặc biệt: những anh/chị lớp 12 đang học luyện thi tại trường Lê Hồng Phong nếu muốn dùng tụi em sẵn sàng ship tận lớp :))) hehehehe
Mọi thắc mắc xin liên hệ FB: https://www.facebook.com/profile.php?id=100005807175669
Mình cảm ơn mọi người nhiềuuuuu :3",,status,,2016-06-17 11:03:22,100,3,0,95,4,0,1,0,0
465230273544818_1077803555620817,"#04 17/06

[HOẠT ĐỘNG Ý NGHĨA CHO NGÀY HÈ THÊM VUI]

Bạn yêu chó mèo?
Bạn thích trẻ con?
Bạn mong muốn có một mùa hè ý nghĩa, được tham gia những hoạt động xã hội để có thêm kinh nghiệm và giúp ích cho cộng đồng?
Bạn nghĩ sao nếu có một mội trường cho phép bạn chơi đùa thoải mái với các em nhỏ, các bé chó mèo và cùng nhau thỏa sức sáng tạo trong một môi trường thân thiện, gần gũi và an toàn?
The Seeds Project là một dự án vừa được thành lập với mong muốn đem đến cho các em nhỏ, các bạn trẻ những kiến thức về phúc lợi động vật. 
Hiện tại dự án đang cần tuyển BTC ở các ban: Truyền thông, Phúc lợi, Hậu cần và Thiết kế. Bên cạnh niềm vui khi được làm điều mình thích, khi tham gia The Seeds Project bạn sẽ có thêm nhiều cơ hội để rèn luyện các kĩ năng làm việc nhóm, quản lý cũng như phát triển những khả năng nhất định trong phân ban mà bạn chọn đấy ;) 

Link đơn tuyển: https://docs.google.com/forms/d/1pEfRWbFhTcqOCzpmMsOXvf7zPI-D4nRhy_okMtqOtL4/viewform?c=0&w=1 

Rất mong sẽ được gặp mặt và đồng hành với các bạn trong thời gian sắp tới <3",The Seeds Project Vietnam,note,https://www.facebook.com/notes/the-seeds-project-vietnam/%C4%91%C6%A1n-tuy%E1%BB%83n-th%C3%A0nh-vi%C3%AAn-ban-t%E1%BB%95-ch%E1%BB%A9c-d%E1%BB%B1-%C3%A1n-the-seeds-project/518287408359571,2016-06-17 10:59:09,68,0,0,65,3,0,0,0,0
465230273544818_1077801728954333,"#03 17/06

Em muốn hỏi kinh nghiệm từ các anh/chị đã học trong đội truyển Quốc gia ạ. Khi vào đội tuyển, các anh chị có bị áp lực tinh thần không ạ? Và làm thế nào để vượt qua áp lực ấy? Em bị áp lực giữa kì thi HSG Quốc gia và Đại học. Một khi đã vào đội tuyển QG tức là mình phải chi phối rất nhiều thời gian và công sức cho 1 môn duy nhất, trong khi các môn thi ĐH vẫn chưa lo đến nơi đến chốn. Em sợ nếu không đạt giải HSG QG thì liệu mình có đầu tư cho kì thi ĐH kịp không? Em học Văn và em tính thi khối D. Các anh chị có thể tư vấn giúp em được không ạ? Hoặc là chia sẻ những trải nghiệm của mình cũng được ạ. Em cảm ơn.",,status,,2016-06-17 10:53:45,129,5,2,126,3,0,0,0,0
465230273544818_1074817859252720,"#06 16/06

Suốt bao năm học tại trường, mày là một đứa trầm tính, im lặng mà nguy hiểm. Biết bao cuộc liên hoan, tụ tập của lớp, mày không bao giờ tham dự. Bắt chuyện với mày khó còn hơn mò kim đáy biển. Khi tao cuối cùng cũng kết bạn trên fb được với mày, lần đầu pm mày đối với tao còn căng thẳng hơn tất cả kì thi. Thế rồi dần dần ta cũng nói chuyện thường xuyên hơn, cởi mở hơn. Tao tâm sự chuyện buồn của tao, rồi mày lại an ủi, động viên và làm tao vui lên. Khi tao kể chuyện vui thì mày cũng vui theo, nói dăm ba câu đùa có duyên hết sức. Nhưng kì lạ là tao không thể nào bắt chuyện với mày ở trên lớp. Mặt mày thì luôn lạnh, chỉ cười với tụi con trai. Rồi mày cười đùa với những đứa con gái, không phải tao. 
Nhưng mày và tao vẫn trở thành bạn thân, nói chuyện vui vẻ, thân thiện trên mạng. Ngoài đời thì chào nhau được dăm ba câu. Rồi tao cảm thấy thích mày. Rồi tao tỏ tình. Những gì tao nhận được là câu: ""Tao còn muốn học, không thích quen ai."" Thế rồi tao ậm ừ cho qua, cũng may chúng ta còn giữ được một tình bạn gượng gạo. Rồi tao thấy trên lớp, mày chào tao ít lại. Rồi tao thấy mặt mày lạnh tanh với tao, tránh ánh mắt tao. Mày nói chuyện, cười đùa với tất cả mọi người - trừ tao. Và tao hiểu rằng, chúng ta không còn là gì của nhau nữa. Tao ngậm ngùi block fb của mày, để không pm tâm sự kể này kể nọ với mày nữa, để cái chấm tròn xanh hiện lên cùng tên của mày không đập vào mắt tao nữa, để khuôn mặt mày dần phai mờ đi... Và thế là tao đã vượt qua! 
Tao vượt qua rồi thì mày cũng có bạn gái. Tao lại nhớ về cái câu mày từng nói, rằng mày không muốn quen ai, rằng mày muốn học. Rồi chợt cười. Bạn gái ấy có vẻ đẹp hơn tao. Nhưng trong lòng, tao biết tao học giỏi hơn nó :v Tao không còn ghen tị, cũng chẳng chúc phúc cho chúng mày. Tao đã đạt đến mức không còn quan tâm bất cứ thứ gì về mày nữa. Chúng ta đi ngang nhau cũng sẽ không bao giờ nói câu chào. Chỉ là người dưng thôi. 
Và đó chính là kết thúc của một tình bạn, của một tình cảm đơn phương. Dù kết thúc chẳng hay gì, nhưng tao đã rất vui khi có mày là bạn.
Ra trường rồi, chào mày nhé! Tao sẽ học thật giỏi, trở thành một con người tài giỏi, vì tao và cho tao. Thế thôi!",,status,,2016-06-16 10:00:00,306,1,10,291,5,1,2,7,0
465230273544818_1074814745919698,"#02 16/06

Nè, 
Tui hong biết viết ở đây bà có đọc được hong nữa
Nhưng mà, 
Tui thương bà lắm luôn á.
Bà biết hong, tui sợ lắm...
Sợ nhiều thứ, 
Nhưng sợ nhất vẫn là:
- Tui sợ mất bà. 
Tui hong biết ngày mai ra sao, 
Hong còn bà bên cạnh thì tui làm sao 
Ròi sau này bà còn nhớ tới tui hong
A.. Tui lo sợ đủ thứ hết.. 
Thời gian trôi nhanh quá, nó hình như đang dồn tui vào chân tường của sự hoảng loạn thì phải. 
Tại sao một năm nói trôi qua là trôi qua như vậy chứ..
Vậy tức là ngày mà bà đi càng gần hơn ròi... 
Tui biết mình ích kỉ lắm,
Vì nhiều lúc tui chỉ muốn dừng thời gian tại khoảnh khắc này, khoảnh khắc mà bà còn ở thật gần, thật gần tui, khoảnh khắc mà bà vẫn chưa rời xa...
Nhưng tui biết điều đó là hong thể
Vậy nên, chỉ có thể chúc, khi đi ròi, bà nhất định phải thành công nha. :3
Gửi bà. 
I IV I II I 0",Timeline Photos,photo,https://www.facebook.com/LhpConfessions/photos/a.472197659514746.1073741825.465230273544818/1074814745919698/?type=3,2016-06-16 08:46:00,425,2,8,407,16,0,0,2,0
465230273544818_1076601425741030,"#10 15/06

Các bạn cho mình hỏi, trường mình có trang nào chuyên bán đồ lưu niệm LHP không? Như là móc khóa, ghim cài, bóp viết, cốc Lê Hồng Phong,... nè :'< Mình muốn mua quá mà hổng biết bán ở đâu.
P/s: trang lhpconfessions.com thay lớp áo mới lâu quá nghen, 13-16 ra trường rồi mà giờ vẫn còn hình 12-15.
Làm vậy là làm 12-15 nhớ trường lắm đó... :'(((",,status,,2016-06-15 08:00:07,174,1,0,171,3,0,0,0,0
465230273544818_1076600362407803,"#9 15/06 

My crazy story 

Bây giờ là 1h sáng và tao đang viết confess cho mày. Tao và mày chỉ mới thân đc nửa năm nhưng cũng đã đủ để tao gọi là bạn thân rồi :3 Lần đầu chúng ta nch là lúc cả 2 đều có những vướng bận về chuyện tình cảm, mày thì thích 1 đứa kh thích mày còn tao thì vừa mới chia tay 1 thg cua tao rất dth và đã thành công nhưng nó chỉ thích tao vì nghĩ tao xinh. Hằng ngày nch, tao chưa từng nghĩ là sẽ có người lại hợp tao như thế này, CHƯA BAO GIỜ NGHĨ VẬY! Cho đến khi mày đến bên cuộc đời tao tựa một cơn gió thoáng quá kèm với một chút nắng làm cho tao có cảm giác say nhẹ.. Có những thứ tao kh ngờ là mày lại giống tao đến thế. Và ngày đó cũng đã đến mày nói m thích tao, nhưng kh trực tiếp mà là tao vô tình biết đc :))) và vì một lý do nào đó mà chuyện tao có cảm tình với mày cũng đã bị lộ :3 Hai đứa cũng đã nch thẳng thắn với nhau và mày cũng đã ngỏ lời quen tao nhưng tao khs lại có cảm giác khó chịu mỗi lần suy nghĩ đến việc tao là bạn gái mày :| Thế là tao đã phải viện cớ mới chia tay bồ nên kh muốn quen liền mà h chỉ muốn tìm hiểu thôi. Mày cũng đã đồng ý và tụi mình lại nch bth với nhau 
Tao có nch với nhỏ bạn và nó nói tao là mày kh thích tao thật lòng mà chỉ say nắng. Ừ thì kh thích, lúc đó tao cũng chả biết suy nghĩ gì. Một phần cũng cảm thấy nhẹ nhõm vì kh muốn quen nhưng sao lại cảm thấy trống rỗng khi nghe đc những lời nói đó hay là tại tao tiếc vì đã kh quen m ? M cũng đã pm tao để xác nhận và tao đơ ra khi đọc tn của m  và cũng kh nghĩ ngợi gì nhiều
Thgian trôi qua và tao đã hết còn cảm giác gì với mày nữa rồi. Ít nhất tao tưởng là vậy nhưng kh tao lại nghe một tin đồn rằng mày còn thích tao à kh thương thì đúng hơn và một lần nữa tao lại bị rung động
Dù v, cái cảm giác khó chịu trg tao nó vẫn cứ dấy lên mỗi lần cái não ngu ngốc của tao tưởng tượng chúng ta bên nhau :| thế là lần thứ 2 tao từ chối m.
Tưởng chừng như sẽ kh còn nch nữa nhưng t với m vẫn v vẫn nch thân và hợp nhau như thường. Càng ngày t càng cảm nhận đc tc m dành cho t lớn dần
Tao rất ghét bản thân. Tao thật là ích kỉ và chỉ biết suy nghĩ cho mình T kh muốn quen m nhưng chẳng muốn m là của ai! Chỉ muốn m là của t và đối với m t phải là nhất. Suốt ngày cứ thả thính cho m.. 
(1h30 vừa mệt vừa tràn đầy cảm xúc chắc sẽ là cái confess dài nhất t từng viết)
Một hôm t đăng cute mess của t với 1 thg khác (cũng khá thân với t) và thế là m giận t..
Thgian m bơ t mà ôii sao nó kéo dài đằng đẳng luôn v.. Tao đã khóc khi mày bảo kh muốn nch với t nữa 
Đây là 1 trg những thứ điên rồ nhất mà t từng làm: asked you to be my boyfriend
Tao thật sự cảm thấy rất hạnh phúc, t cảm nhận đc những gì m dành cho t là cực kì đẹp đẽ và t cũng cảm nhận đc tc của m dành cho t lớn hơn bao h hết. Nhưng nó kh ngăn đc cảm giác khó chịu trg tao và thế là những tháng ngày hạnh phúc đã kết thúc. Và t biết khi t nói lời ct có thể t và m sẽ thành ng dưng mãi mãi
Nhưng tao quên mất m là cái thg chos tốt bụng nhất t từng gặp, m đã tha thứ cho t và chúng ta lại tiếp tục làm bạn
B Ạ N - m định nghĩa thế nào là bạn? Khi cã 2 cùng thích nhau nhưng lại có một con khốn kh muốn tiến xa hơn? (T biết khi t hỏi m còn thích t kh thì m bảo kh. Nhưng m ơi con bạn thân t vừa kể cách đây kh lâu rằng nó hỏi m có tính quen t kh nếu sau này 2 đứa chung trường cấp 3 vì cả nvc và nv1,2 của t và m đều giống nhau, m trl rằng chưa biết nữa) haha t rất vui khi nghe điều đó
Dạo này t với m vẫn bth và t vẫn trg giai đoạn figuring out coi t có thích m hay kh..
Với một đứa như mày - một đứa hiểu t hơn ai hết, hiểu còn hơn chính bản thân tao, có những cái caption t ghi khi đăng ảnh với mục đích kh cho ai hiểu nhưng cuối cùng cũng là m và chỉ có m mới hiểu tao. Với một đứa như thế thì tsao tao lại kh đáp lại tc mà còn phụ lòng m?
Gần đây m có thân với một đứa con gái khác, mà mỗi lần m thân với nhỏ nào ngoài t là t lại cứ deep suy nghĩ lum la và buồn kh  tả nổi.. Việc này làm t lại thắc mắc t có thật sự thuong m hay kh nữa? ..
Aha đúng 2h rồi, và t cũng đã sắp xong confess
Nếu có những cảm giác này thì có phải t thích m kh nhỉ?
T nghĩ m biết t là ai và cũng biết t đang nói đến m sau khi m đọc confess (nếu m thấy đc) mà t mong m đừng đề cập g đến chuyện này trg mess cả ;-; 
Just give me a sign to know that you've read my confess already by writing another one.
À và cho e xl các ac LHP vì sự nhảm nhí  của e ;___; với cả vì e kh học trường này mà lại đăng confess nói về chuyện của bản thân T.T Cả 2 bọn e đều mong muốn đặt chân đến ngôi trường này! E yêu LHP lắm luôn <3
T mong future lhp có thể đọc đc cái này và viếf một cái khác. Và đừng khiêm tốn nữa, mày học giỏi vl ra nên sẽ đậu lhp thôi đừng bắt bẻ t nữa!
Vậy nhé bitch, chào thân ái và quyết thắng! <3
From: GX
To: GĐ",,status,,2016-06-15 07:57:29,161,2,4,150,10,0,0,1,0
465230273544818_1076594679075038,"#5 16/05

Em: *Gửi link hình ảnh*
Anh: :))
Em: Seven
Anh: Gì vậy
Em: Six
Anh: ê
Em: Five
Anh: Four..Three..Two...
Em: One
Anh: And Kiss! Anh yêu em <3",Timeline Photos,photo,https://www.facebook.com/LhpConfessions/photos/a.472197659514746.1073741825.465230273544818/1076594679075038/?type=3,2016-06-15 07:43:13,221,1,10,196,10,0,15,0,0
